dept_time,Total_Fare,Airways,Available,Duration,days_till_flight,dep_day_of_week,futuredays,prediction_day_of_week,current_day_of_week,price
1,3981,1,6,95,24,3,4,4,7,4636
1,4233,1,1,95,23,3,3,4,1,4636
1,4636,1,7,95,21,3,1,4,3,4636
1,3981,1,5,95,25,3,9,1,6,5217
1,3981,1,6,95,24,3,8,1,7,5217
1,4233,1,1,95,23,3,7,1,1,5217
1,4636,1,7,95,21,3,5,1,3,5217
1,4636,1,7,95,20,3,4,1,4,5217
1,3981,1,5,95,25,3,11,3,6,5617
1,3981,1,6,95,24,3,10,3,7,5617
1,4233,1,1,95,23,3,9,3,1,5617
1,4636,1,7,95,21,3,7,3,3,5617
1,4636,1,7,95,20,3,6,3,4,5617
1,5217,1,3,95,16,3,2,3,1,5617
1,3981,1,5,95,25,3,13,5,6,5973
1,3981,1,6,95,24,3,12,5,7,5973
1,4233,1,1,95,23,3,11,5,1,5973
1,4636,1,7,95,21,3,9,5,3,5973
1,4636,1,7,95,20,3,8,5,4,5973
1,5217,1,3,95,16,3,4,5,1,5973
1,5617,1,1,95,14,3,2,5,3,5973
1,3981,1,5,95,25,3,14,6,6,8860
1,3981,1,6,95,24,3,13,6,7,8860
1,4233,1,1,95,23,3,12,6,1,8860
1,4636,1,7,95,21,3,10,6,3,8860
1,4636,1,7,95,20,3,9,6,4,8860
1,5217,1,3,95,16,3,5,6,1,8860
1,5617,1,1,95,14,3,3,6,3,8860
1,5973,1,1,95,12,3,1,6,5,8860
1,3981,1,5,95,25,3,15,7,6,10324
1,3981,1,6,95,24,3,14,7,7,10324
1,4233,1,1,95,23,3,13,7,1,10324
1,4636,1,7,95,21,3,11,7,3,10324
1,4636,1,7,95,20,3,10,7,4,10324
1,5217,1,3,95,16,3,6,7,1,10324
1,5617,1,1,95,14,3,4,7,3,10324
1,5973,1,1,95,12,3,2,7,5,10324
1,8860,1,2,95,11,3,1,7,6,10324
1,3981,1,2,95,26,4,19,4,6,8860
1,3981,1,9,95,25,4,18,4,7,8860
1,3981,1,5,95,24,4,17,4,1,8860
1,3981,1,1,95,22,4,15,4,3,8860
1,4636,1,2,95,21,4,14,4,4,8860
1,4906,1,3,95,17,4,10,4,1,8860
1,5405,1,2,95,15,4,8,4,3,8860
1,5405,1,2,95,13,4,6,4,5,8860
1,7058,1,1,95,12,4,5,4,6,8860
1,7058,1,2,95,11,4,4,4,7,8860
1,8860,1,6,95,7,4,1,5,4,11010
1,3981,1,2,95,26,4,20,5,6,11010
1,3981,1,9,95,25,4,19,5,7,11010
1,3981,1,5,95,24,4,18,5,1,11010
1,3981,1,1,95,22,4,16,5,3,11010
1,4636,1,2,95,21,4,15,5,4,11010
1,4906,1,3,95,17,4,11,5,1,11010
1,5405,1,2,95,15,4,9,5,3,11010
1,5405,1,2,95,13,4,7,5,5,11010
1,7058,1,1,95,12,4,6,5,6,11010
1,7058,1,2,95,11,4,5,5,7,11010
1,8860,1,6,95,7,4,3,7,4,13797
1,11010,1,3,95,6,4,2,7,5,13797
1,3981,1,2,95,26,4,22,7,6,13797
1,3981,1,9,95,25,4,21,7,7,13797
1,3981,1,5,95,24,4,20,7,1,13797
1,3981,1,1,95,22,4,18,7,3,13797
1,4636,1,2,95,21,4,17,7,4,13797
1,4906,1,3,95,17,4,13,7,1,13797
1,5405,1,2,95,15,4,11,7,3,13797
1,5405,1,2,95,13,4,9,7,5,13797
1,7058,1,1,95,12,4,8,7,6,13797
1,7058,1,2,95,11,4,7,7,7,13797
1,3981,1,2,95,26,4,1,7,6,3981
1,3981,1,2,95,26,4,2,1,6,3981
1,3981,1,9,95,25,4,1,1,7,3981
1,3981,1,2,95,26,4,4,3,6,3981
1,3981,1,9,95,25,4,3,3,7,3981
1,3981,1,5,95,24,4,2,3,1,3981
1,3981,1,2,95,26,4,5,4,6,4636
1,3981,1,9,95,25,4,4,4,7,4636
1,3981,1,5,95,24,4,3,4,1,4636
1,3981,1,1,95,22,4,1,4,3,4636
1,3981,1,2,95,26,4,9,1,6,4906
1,3981,1,9,95,25,4,8,1,7,4906
1,3981,1,5,95,24,4,7,1,1,4906
1,3981,1,1,95,22,4,5,1,3,4906
1,4636,1,2,95,21,4,4,1,4,4906
1,3981,1,2,95,26,4,11,3,6,5405
1,3981,1,9,95,25,4,10,3,7,5405
1,3981,1,5,95,24,4,9,3,1,5405
1,3981,1,1,95,22,4,7,3,3,5405
1,4636,1,2,95,21,4,6,3,4,5405
1,4906,1,3,95,17,4,2,3,1,5405
1,3981,1,2,95,26,4,13,5,6,5405
1,3981,1,9,95,25,4,12,5,7,5405
1,3981,1,5,95,24,4,11,5,1,5405
1,3981,1,1,95,22,4,9,5,3,5405
1,4636,1,2,95,21,4,8,5,4,5405
1,4906,1,3,95,17,4,4,5,1,5405
1,5405,1,2,95,15,4,2,5,3,5405
1,3981,1,2,95,26,4,14,6,6,7058
1,3981,1,9,95,25,4,13,6,7,7058
1,3981,1,5,95,24,4,12,6,1,7058
1,3981,1,1,95,22,4,10,6,3,7058
1,4636,1,2,95,21,4,9,6,4,7058
1,4906,1,3,95,17,4,5,6,1,7058
1,5405,1,2,95,15,4,3,6,3,7058
1,5405,1,2,95,13,4,1,6,5,7058
1,3981,1,2,95,26,4,15,7,6,7058
1,3981,1,9,95,25,4,14,7,7,7058
1,3981,1,5,95,24,4,13,7,1,7058
1,3981,1,1,95,22,4,11,7,3,7058
1,4636,1,2,95,21,4,10,7,4,7058
1,4906,1,3,95,17,4,6,7,1,7058
1,5405,1,2,95,15,4,4,7,3,7058
1,5405,1,2,95,13,4,2,7,5,7058
1,7058,1,1,95,12,4,1,7,6,7058
1,3981,1,6,95,25,5,17,4,1,8020
1,3981,1,1,95,23,5,15,4,3,8020
1,4636,1,9,95,22,5,14,4,4,8020
1,4636,1,4,95,18,5,10,4,1,8020
1,4636,1,2,95,16,5,8,4,3,8020
1,5217,1,3,95,14,5,6,4,5,8020
1,5973,1,1,95,13,5,5,4,6,8020
1,6540,1,2,95,12,5,4,4,7,8020
1,8020,1,2,95,8,5,1,5,4,8860
1,3981,1,6,95,25,5,18,5,1,8860
1,3981,1,1,95,23,5,16,5,3,8860
1,4636,1,9,95,22,5,15,5,4,8860
1,4636,1,4,95,18,5,11,5,1,8860
1,4636,1,2,95,16,5,9,5,3,8860
1,5217,1,3,95,14,5,7,5,5,8860
1,5973,1,1,95,13,5,6,5,6,8860
1,6540,1,2,95,12,5,5,5,7,8860
1,8020,1,2,95,8,5,4,1,4,11010
1,8860,1,2,95,7,5,3,1,5,11010
1,3981,1,6,95,25,5,21,1,1,11010
1,3981,1,1,95,23,5,19,1,3,11010
1,4636,1,9,95,22,5,18,1,4,11010
1,4636,1,4,95,18,5,14,1,1,11010
1,4636,1,2,95,16,5,12,1,3,11010
1,5217,1,3,95,14,5,10,1,5,11010
1,5973,1,1,95,13,5,9,1,6,11010
1,6540,1,2,95,12,5,8,1,7,11010
1,3981,1,6,95,25,5,2,3,1,3981
1,3981,1,6,95,25,5,3,4,1,4636
1,3981,1,1,95,23,5,1,4,3,4636
1,3981,1,6,95,25,5,7,1,1,4636
1,3981,1,1,95,23,5,5,1,3,4636
1,4636,1,9,95,22,5,4,1,4,4636
1,3981,1,6,95,25,5,9,3,1,4636
1,3981,1,1,95,23,5,7,3,3,4636
1,4636,1,9,95,22,5,6,3,4,4636
1,4636,1,4,95,18,5,2,3,1,4636
1,3981,1,6,95,25,5,11,5,1,5217
1,3981,1,1,95,23,5,9,5,3,5217
1,4636,1,9,95,22,5,8,5,4,5217
1,4636,1,4,95,18,5,4,5,1,5217
1,4636,1,2,95,16,5,2,5,3,5217
1,3981,1,6,95,25,5,12,6,1,5973
1,3981,1,1,95,23,5,10,6,3,5973
1,4636,1,9,95,22,5,9,6,4,5973
1,4636,1,4,95,18,5,5,6,1,5973
1,4636,1,2,95,16,5,3,6,3,5973
1,5217,1,3,95,14,5,1,6,5,5973
1,3981,1,6,95,25,5,13,7,1,6540
1,3981,1,1,95,23,5,11,7,3,6540
1,4636,1,9,95,22,5,10,7,4,6540
1,4636,1,4,95,18,5,6,7,1,6540
1,4636,1,2,95,16,5,4,7,3,6540
1,5217,1,3,95,14,5,2,7,5,6540
1,5973,1,1,95,13,5,1,7,6,6540
1,4636,1,6,95,28,6,19,4,6,7058
1,4636,1,10,95,27,6,18,4,7,7058
1,4636,1,9,95,26,6,17,4,1,7058
1,4636,1,2,95,24,6,15,4,3,7058
1,4636,1,7,95,23,6,14,4,4,7058
1,4636,1,2,95,19,6,10,4,1,7058
1,5217,1,4,95,17,6,8,4,3,7058
1,6218,1,2,95,15,6,6,4,5,7058
1,5405,1,1,95,14,6,5,4,6,7058
1,7064,1,1,95,13,6,4,4,7,7058
1,7058,1,2,95,9,6,1,5,4,10324
1,4636,1,6,95,28,6,20,5,6,10324
1,4636,1,10,95,27,6,19,5,7,10324
1,4636,1,9,95,26,6,18,5,1,10324
1,4636,1,2,95,24,6,16,5,3,10324
1,4636,1,7,95,23,6,15,5,4,10324
1,4636,1,2,95,19,6,11,5,1,10324
1,5217,1,4,95,17,6,9,5,3,10324
1,6218,1,2,95,15,6,7,5,5,10324
1,5405,1,1,95,14,6,6,5,6,10324
1,7064,1,1,95,13,6,5,5,7,10324
1,7058,1,2,95,9,6,3,7,4,12946
1,10324,1,1,95,8,6,2,7,5,12946
1,4636,1,6,95,28,6,22,7,6,12946
1,4636,1,10,95,27,6,21,7,7,12946
1,4636,1,9,95,26,6,20,7,1,12946
1,4636,1,2,95,24,6,18,7,3,12946
1,4636,1,7,95,23,6,17,7,4,12946
1,4636,1,2,95,19,6,13,7,1,12946
1,5217,1,4,95,17,6,11,7,3,12946
1,6218,1,2,95,15,6,9,7,5,12946
1,5405,1,1,95,14,6,8,7,6,12946
1,7064,1,1,95,13,6,7,7,7,12946
1,7058,1,2,95,9,6,4,1,4,12946
1,10324,1,1,95,8,6,3,1,5,12946
1,12946,1,1,95,6,6,1,1,7,12946
1,4636,1,6,95,28,6,23,1,6,12946
1,4636,1,10,95,27,6,22,1,7,12946
1,4636,1,9,95,26,6,21,1,1,12946
1,4636,1,2,95,24,6,19,1,3,12946
1,4636,1,7,95,23,6,18,1,4,12946
1,4636,1,2,95,19,6,14,1,1,12946
1,5217,1,4,95,17,6,12,1,3,12946
1,6218,1,2,95,15,6,10,1,5,12946
1,5405,1,1,95,14,6,9,1,6,12946
1,7064,1,1,95,13,6,8,1,7,12946
1,4636,1,6,95,28,6,1,7,6,4636
1,4636,1,6,95,28,6,2,1,6,4636
1,4636,1,10,95,27,6,1,1,7,4636
1,4636,1,6,95,28,6,4,3,6,4636
1,4636,1,10,95,27,6,3,3,7,4636
1,4636,1,9,95,26,6,2,3,1,4636
1,4636,1,6,95,28,6,5,4,6,4636
1,4636,1,10,95,27,6,4,4,7,4636
1,4636,1,9,95,26,6,3,4,1,4636
1,4636,1,2,95,24,6,1,4,3,4636
1,4636,1,6,95,28,6,9,1,6,4636
1,4636,1,10,95,27,6,8,1,7,4636
1,4636,1,9,95,26,6,7,1,1,4636
1,4636,1,2,95,24,6,5,1,3,4636
1,4636,1,7,95,23,6,4,1,4,4636
1,4636,1,6,95,28,6,11,3,6,5217
1,4636,1,10,95,27,6,10,3,7,5217
1,4636,1,9,95,26,6,9,3,1,5217
1,4636,1,2,95,24,6,7,3,3,5217
1,4636,1,7,95,23,6,6,3,4,5217
1,4636,1,2,95,19,6,2,3,1,5217
1,4636,1,6,95,28,6,13,5,6,6218
1,4636,1,10,95,27,6,12,5,7,6218
1,4636,1,9,95,26,6,11,5,1,6218
1,4636,1,2,95,24,6,9,5,3,6218
1,4636,1,7,95,23,6,8,5,4,6218
1,4636,1,2,95,19,6,4,5,1,6218
1,5217,1,4,95,17,6,2,5,3,6218
1,4636,1,6,95,28,6,14,6,6,5405
1,4636,1,10,95,27,6,13,6,7,5405
1,4636,1,9,95,26,6,12,6,1,5405
1,4636,1,2,95,24,6,10,6,3,5405
1,4636,1,7,95,23,6,9,6,4,5405
1,4636,1,2,95,19,6,5,6,1,5405
1,5217,1,4,95,17,6,3,6,3,5405
1,6218,1,2,95,15,6,1,6,5,5405
1,4636,1,6,95,28,6,15,7,6,7064
1,4636,1,10,95,27,6,14,7,7,7064
1,4636,1,9,95,26,6,13,7,1,7064
1,4636,1,2,95,24,6,11,7,3,7064
1,4636,1,7,95,23,6,10,7,4,7064
1,4636,1,2,95,19,6,6,7,1,7064
1,5217,1,4,95,17,6,4,7,3,7064
1,6218,1,2,95,15,6,2,7,5,7064
1,5405,1,1,95,14,6,1,7,6,7064
1,4636,1,5,95,28,7,18,4,7,8860
1,4636,1,6,95,27,7,17,4,1,8860
1,4906,1,8,95,25,7,15,4,3,8860
1,5217,1,7,95,24,7,14,4,4,8860
1,5217,1,1,95,20,7,10,4,1,8860
1,6218,1,2,95,18,7,8,4,3,8860
1,6218,1,2,95,16,7,6,4,5,8860
1,10324,1,5,95,15,7,5,4,6,8860
1,10324,1,5,95,14,7,4,4,7,8860
1,8860,1,6,95,10,7,1,5,4,11010
1,4636,1,5,95,28,7,19,5,7,11010
1,4636,1,6,95,27,7,18,5,1,11010
1,4906,1,8,95,25,7,16,5,3,11010
1,5217,1,7,95,24,7,15,5,4,11010
1,5217,1,1,95,20,7,11,5,1,11010
1,6218,1,2,95,18,7,9,5,3,11010
1,6218,1,2,95,16,7,7,5,5,11010
1,10324,1,5,95,15,7,6,5,6,11010
1,10324,1,5,95,14,7,5,5,7,11010
1,8860,1,6,95,10,7,3,7,4,11010
1,11010,1,2,95,9,7,2,7,5,11010
1,4636,1,5,95,28,7,21,7,7,11010
1,4636,1,6,95,27,7,20,7,1,11010
1,4906,1,8,95,25,7,18,7,3,11010
1,5217,1,7,95,24,7,17,7,4,11010
1,5217,1,1,95,20,7,13,7,1,11010
1,6218,1,2,95,18,7,11,7,3,11010
1,6218,1,2,95,16,7,9,7,5,11010
1,10324,1,5,95,15,7,8,7,6,11010
1,10324,1,5,95,14,7,7,7,7,11010
1,8860,1,6,95,10,7,4,1,4,11010
1,11010,1,2,95,9,7,3,1,5,11010
1,11010,1,4,95,7,7,1,1,7,11010
1,4636,1,5,95,28,7,22,1,7,11010
1,4636,1,6,95,27,7,21,1,1,11010
1,4906,1,8,95,25,7,19,1,3,11010
1,5217,1,7,95,24,7,18,1,4,11010
1,5217,1,1,95,20,7,14,1,1,11010
1,6218,1,2,95,18,7,12,1,3,11010
1,6218,1,2,95,16,7,10,1,5,11010
1,10324,1,5,95,15,7,9,1,6,11010
1,10324,1,5,95,14,7,8,1,7,11010
1,8860,1,6,95,10,7,8,5,4,13797
1,11010,1,2,95,9,7,7,5,5,13797
1,11010,1,4,95,7,7,5,5,7,13797
1,11010,1,1,95,6,7,4,5,1,13797
1,4636,1,5,95,28,7,26,5,7,13797
1,4636,1,6,95,27,7,25,5,1,13797
1,4906,1,8,95,25,7,23,5,3,13797
1,5217,1,7,95,24,7,22,5,4,13797
1,5217,1,1,95,20,7,18,5,1,13797
1,6218,1,2,95,18,7,16,5,3,13797
1,6218,1,2,95,16,7,14,5,5,13797
1,10324,1,5,95,15,7,13,5,6,13797
1,10324,1,5,95,14,7,12,5,7,13797
1,4636,1,5,95,28,7,1,1,7,4636
1,4636,1,5,95,28,7,3,3,7,4906
1,4636,1,6,95,27,7,2,3,1,4906
1,4636,1,5,95,28,7,4,4,7,5217
1,4636,1,6,95,27,7,3,4,1,5217
1,4906,1,8,95,25,7,1,4,3,5217
1,4636,1,5,95,28,7,8,1,7,5217
1,4636,1,6,95,27,7,7,1,1,5217
1,4906,1,8,95,25,7,5,1,3,5217
1,5217,1,7,95,24,7,4,1,4,5217
1,4636,1,5,95,28,7,10,3,7,6218
1,4636,1,6,95,27,7,9,3,1,6218
1,4906,1,8,95,25,7,7,3,3,6218
1,5217,1,7,95,24,7,6,3,4,6218
1,5217,1,1,95,20,7,2,3,1,6218
1,4636,1,5,95,28,7,12,5,7,6218
1,4636,1,6,95,27,7,11,5,1,6218
1,4906,1,8,95,25,7,9,5,3,6218
1,5217,1,7,95,24,7,8,5,4,6218
1,5217,1,1,95,20,7,4,5,1,6218
1,6218,1,2,95,18,7,2,5,3,6218
1,4636,1,5,95,28,7,13,6,7,10324
1,4636,1,6,95,27,7,12,6,1,10324
1,4906,1,8,95,25,7,10,6,3,10324
1,5217,1,7,95,24,7,9,6,4,10324
1,5217,1,1,95,20,7,5,6,1,10324
1,6218,1,2,95,18,7,3,6,3,10324
1,6218,1,2,95,16,7,1,6,5,10324
1,4636,1,5,95,28,7,14,7,7,10324
1,4636,1,6,95,27,7,13,7,1,10324
1,4906,1,8,95,25,7,11,7,3,10324
1,5217,1,7,95,24,7,10,7,4,10324
1,5217,1,1,95,20,7,6,7,1,10324
1,6218,1,2,95,18,7,4,7,3,10324
1,6218,1,2,95,16,7,2,7,5,10324
1,10324,1,5,95,15,7,1,7,6,10324
1,3981,1,4,95,30,1,19,4,6,8020
1,3981,1,2,95,29,1,18,4,7,8020
1,4233,1,9,95,28,1,17,4,1,8020
1,4906,1,7,95,26,1,15,4,3,8020
1,5217,1,5,95,25,1,14,4,4,8020
1,5405,1,1,95,21,1,10,4,1,8020
1,5617,1,1,95,19,1,8,4,3,8020
1,5617,1,1,95,17,1,6,4,5,8020
1,5617,1,1,95,16,1,5,4,6,8020
1,7584,1,1,95,15,1,4,4,7,8020
1,8020,1,2,95,11,1,1,5,4,11010
1,3981,1,4,95,30,1,20,5,6,11010
1,3981,1,2,95,29,1,19,5,7,11010
1,4233,1,9,95,28,1,18,5,1,11010
1,4906,1,7,95,26,1,16,5,3,11010
1,5217,1,5,95,25,1,15,5,4,11010
1,5405,1,1,95,21,1,11,5,1,11010
1,5617,1,1,95,19,1,9,5,3,11010
1,5617,1,1,95,17,1,7,5,5,11010
1,5617,1,1,95,16,1,6,5,6,11010
1,7584,1,1,95,15,1,5,5,7,11010
1,8020,1,2,95,11,1,3,7,4,12946
1,11010,1,1,95,10,1,2,7,5,12946
1,3981,1,4,95,30,1,22,7,6,12946
1,3981,1,2,95,29,1,21,7,7,12946
1,4233,1,9,95,28,1,20,7,1,12946
1,4906,1,7,95,26,1,18,7,3,12946
1,5217,1,5,95,25,1,17,7,4,12946
1,5405,1,1,95,21,1,13,7,1,12946
1,5617,1,1,95,19,1,11,7,3,12946
1,5617,1,1,95,17,1,9,7,5,12946
1,5617,1,1,95,16,1,8,7,6,12946
1,7584,1,1,95,15,1,7,7,7,12946
1,8020,1,2,95,11,1,4,1,4,12946
1,11010,1,1,95,10,1,3,1,5,12946
1,12946,1,1,95,8,1,1,1,7,12946
1,3981,1,4,95,30,1,23,1,6,12946
1,3981,1,2,95,29,1,22,1,7,12946
1,4233,1,9,95,28,1,21,1,1,12946
1,4906,1,7,95,26,1,19,1,3,12946
1,5217,1,5,95,25,1,18,1,4,12946
1,5405,1,1,95,21,1,14,1,1,12946
1,5617,1,1,95,19,1,12,1,3,12946
1,5617,1,1,95,17,1,10,1,5,12946
1,5617,1,1,95,16,1,9,1,6,12946
1,7584,1,1,95,15,1,8,1,7,12946
1,8020,1,2,95,11,1,8,5,4,16450
1,11010,1,1,95,10,1,7,5,5,16450
1,12946,1,1,95,8,1,5,5,7,16450
1,12946,1,1,95,7,1,4,5,1,16450
1,3981,1,4,95,30,1,27,5,6,16450
1,3981,1,2,95,29,1,26,5,7,16450
1,4233,1,9,95,28,1,25,5,1,16450
1,4906,1,7,95,26,1,23,5,3,16450
1,5217,1,5,95,25,1,22,5,4,16450
1,5405,1,1,95,21,1,18,5,1,16450
1,5617,1,1,95,19,1,16,5,3,16450
1,5617,1,1,95,17,1,14,5,5,16450
1,5617,1,1,95,16,1,13,5,6,16450
1,7584,1,1,95,15,1,12,5,7,16450
1,3981,1,4,95,30,1,1,7,6,3981
1,3981,1,4,95,30,1,2,1,6,4233
1,3981,1,2,95,29,1,1,1,7,4233
1,3981,1,4,95,30,1,4,3,6,4906
1,3981,1,2,95,29,1,3,3,7,4906
1,4233,1,9,95,28,1,2,3,1,4906
1,3981,1,4,95,30,1,5,4,6,5217
1,3981,1,2,95,29,1,4,4,7,5217
1,4233,1,9,95,28,1,3,4,1,5217
1,4906,1,7,95,26,1,1,4,3,5217
1,3981,1,4,95,30,1,9,1,6,5405
1,3981,1,2,95,29,1,8,1,7,5405
1,4233,1,9,95,28,1,7,1,1,5405
1,4906,1,7,95,26,1,5,1,3,5405
1,5217,1,5,95,25,1,4,1,4,5405
1,3981,1,4,95,30,1,11,3,6,5617
1,3981,1,2,95,29,1,10,3,7,5617
1,4233,1,9,95,28,1,9,3,1,5617
1,4906,1,7,95,26,1,7,3,3,5617
1,5217,1,5,95,25,1,6,3,4,5617
1,5405,1,1,95,21,1,2,3,1,5617
1,3981,1,4,95,30,1,13,5,6,5617
1,3981,1,2,95,29,1,12,5,7,5617
1,4233,1,9,95,28,1,11,5,1,5617
1,4906,1,7,95,26,1,9,5,3,5617
1,5217,1,5,95,25,1,8,5,4,5617
1,5405,1,1,95,21,1,4,5,1,5617
1,5617,1,1,95,19,1,2,5,3,5617
1,3981,1,4,95,30,1,14,6,6,5617
1,3981,1,2,95,29,1,13,6,7,5617
1,4233,1,9,95,28,1,12,6,1,5617
1,4906,1,7,95,26,1,10,6,3,5617
1,5217,1,5,95,25,1,9,6,4,5617
1,5405,1,1,95,21,1,5,6,1,5617
1,5617,1,1,95,19,1,3,6,3,5617
1,5617,1,1,95,17,1,1,6,5,5617
1,3981,1,4,95,30,1,15,7,6,7584
1,3981,1,2,95,29,1,14,7,7,7584
1,4233,1,9,95,28,1,13,7,1,7584
1,4906,1,7,95,26,1,11,7,3,7584
1,5217,1,5,95,25,1,10,7,4,7584
1,5405,1,1,95,21,1,6,7,1,7584
1,5617,1,1,95,19,1,4,7,3,7584
1,5617,1,1,95,17,1,2,7,5,7584
1,5617,1,1,95,16,1,1,7,6,7584
1,3981,1,8,95,31,2,19,4,6,7058
1,3981,1,7,95,30,2,18,4,7,7058
1,4233,1,5,95,29,2,17,4,1,7058
1,4757,1,1,95,27,2,15,4,3,7058
1,4636,1,11,95,26,2,14,4,4,7058
1,4636,1,2,95,22,2,10,4,1,7058
1,4906,1,5,95,20,2,8,4,3,7058
1,5405,1,1,95,18,2,6,4,5,7058
1,5973,1,2,95,17,2,5,4,6,7058
1,6218,1,2,95,16,2,4,4,7,7058
1,7058,1,3,95,12,2,1,5,4,8020
1,3981,1,8,95,31,2,20,5,6,8020
1,3981,1,7,95,30,2,19,5,7,8020
1,4233,1,5,95,29,2,18,5,1,8020
1,4757,1,1,95,27,2,16,5,3,8020
1,4636,1,11,95,26,2,15,5,4,8020
1,4636,1,2,95,22,2,11,5,1,8020
1,4906,1,5,95,20,2,9,5,3,8020
1,5405,1,1,95,18,2,7,5,5,8020
1,5973,1,2,95,17,2,6,5,6,8020
1,6218,1,2,95,16,2,5,5,7,8020
1,7058,1,3,95,12,2,3,7,4,8020
1,8020,1,1,95,11,2,2,7,5,8020
1,3981,1,8,95,31,2,22,7,6,8020
1,3981,1,7,95,30,2,21,7,7,8020
1,4233,1,5,95,29,2,20,7,1,8020
1,4757,1,1,95,27,2,18,7,3,8020
1,4636,1,11,95,26,2,17,7,4,8020
1,4636,1,2,95,22,2,13,7,1,8020
1,4906,1,5,95,20,2,11,7,3,8020
1,5405,1,1,95,18,2,9,7,5,8020
1,5973,1,2,95,17,2,8,7,6,8020
1,6218,1,2,95,16,2,7,7,7,8020
1,7058,1,3,95,12,2,4,1,4,8860
1,8020,1,1,95,11,2,3,1,5,8860
1,8020,1,1,95,9,2,1,1,7,8860
1,3981,1,8,95,31,2,23,1,6,8860
1,3981,1,7,95,30,2,22,1,7,8860
1,4233,1,5,95,29,2,21,1,1,8860
1,4757,1,1,95,27,2,19,1,3,8860
1,4636,1,11,95,26,2,18,1,4,8860
1,4636,1,2,95,22,2,14,1,1,8860
1,4906,1,5,95,20,2,12,1,3,8860
1,5405,1,1,95,18,2,10,1,5,8860
1,5973,1,2,95,17,2,9,1,6,8860
1,6218,1,2,95,16,2,8,1,7,8860
1,7058,1,3,95,12,2,8,5,4,16450
1,8020,1,1,95,11,2,7,5,5,16450
1,8020,1,1,95,9,2,5,5,7,16450
1,8860,1,2,95,8,2,4,5,1,16450
1,3981,1,8,95,31,2,27,5,6,16450
1,3981,1,7,95,30,2,26,5,7,16450
1,4233,1,5,95,29,2,25,5,1,16450
1,4757,1,1,95,27,2,23,5,3,16450
1,4636,1,11,95,26,2,22,5,4,16450
1,4636,1,2,95,22,2,18,5,1,16450
1,4906,1,5,95,20,2,16,5,3,16450
1,5405,1,1,95,18,2,14,5,5,16450
1,5973,1,2,95,17,2,13,5,6,16450
1,6218,1,2,95,16,2,12,5,7,16450
1,3981,1,8,95,31,2,1,7,6,3981
1,3981,1,8,95,31,2,2,1,6,4233
1,3981,1,7,95,30,2,1,1,7,4233
1,3981,1,8,95,31,2,4,3,6,4757
1,3981,1,7,95,30,2,3,3,7,4757
1,4233,1,5,95,29,2,2,3,1,4757
1,3981,1,8,95,31,2,5,4,6,4636
1,3981,1,7,95,30,2,4,4,7,4636
1,4233,1,5,95,29,2,3,4,1,4636
1,4757,1,1,95,27,2,1,4,3,4636
1,3981,1,8,95,31,2,9,1,6,4636
1,3981,1,7,95,30,2,8,1,7,4636
1,4233,1,5,95,29,2,7,1,1,4636
1,4757,1,1,95,27,2,5,1,3,4636
1,4636,1,11,95,26,2,4,1,4,4636
1,3981,1,8,95,31,2,11,3,6,4906
1,3981,1,7,95,30,2,10,3,7,4906
1,4233,1,5,95,29,2,9,3,1,4906
1,4757,1,1,95,27,2,7,3,3,4906
1,4636,1,11,95,26,2,6,3,4,4906
1,4636,1,2,95,22,2,2,3,1,4906
1,3981,1,8,95,31,2,13,5,6,5405
1,3981,1,7,95,30,2,12,5,7,5405
1,4233,1,5,95,29,2,11,5,1,5405
1,4757,1,1,95,27,2,9,5,3,5405
1,4636,1,11,95,26,2,8,5,4,5405
1,4636,1,2,95,22,2,4,5,1,5405
1,4906,1,5,95,20,2,2,5,3,5405
1,3981,1,8,95,31,2,14,6,6,5973
1,3981,1,7,95,30,2,13,6,7,5973
1,4233,1,5,95,29,2,12,6,1,5973
1,4757,1,1,95,27,2,10,6,3,5973
1,4636,1,11,95,26,2,9,6,4,5973
1,4636,1,2,95,22,2,5,6,1,5973
1,4906,1,5,95,20,2,3,6,3,5973
1,5405,1,1,95,18,2,1,6,5,5973
1,3981,1,8,95,31,2,15,7,6,6218
1,3981,1,7,95,30,2,14,7,7,6218
1,4233,1,5,95,29,2,13,7,1,6218
1,4757,1,1,95,27,2,11,7,3,6218
1,4636,1,11,95,26,2,10,7,4,6218
1,4636,1,2,95,22,2,6,7,1,6218
1,4906,1,5,95,20,2,4,7,3,6218
1,5405,1,1,95,18,2,2,7,5,6218
1,5973,1,2,95,17,2,1,7,6,6218
1,3981,1,10,95,32,3,19,4,6,8020
1,3981,1,9,95,31,3,18,4,7,8020
1,3981,1,9,95,30,3,17,4,1,8020
1,4374,1,6,95,28,3,15,4,3,8020
1,3981,1,8,95,27,3,14,4,4,8020
1,4233,1,4,95,23,3,10,4,1,8020
1,4636,1,6,95,21,3,8,4,3,8020
1,4906,1,10,95,19,3,6,4,5,8020
1,5217,1,5,95,18,3,5,4,6,8020
1,5405,1,5,95,17,3,4,4,7,8020
1,8020,1,2,95,13,3,1,5,4,6540
1,3981,1,10,95,32,3,20,5,6,6540
1,3981,1,9,95,31,3,19,5,7,6540
1,3981,1,9,95,30,3,18,5,1,6540
1,4374,1,6,95,28,3,16,5,3,6540
1,3981,1,8,95,27,3,15,5,4,6540
1,4233,1,4,95,23,3,11,5,1,6540
